No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
32270,2013,9,6,13,68,14,25,1016,cv,6.26,0,0
32274,2013,9,6,17,73,13,25,1014,SE,15.19,0,0
32275,2013,9,6,18,88,15,23,1014,SE,18.32,0,0
32277,2013,9,6,20,111,15,21,1015,SE,21.9,0,0
32279,2013,9,6,22,118,16,20,1016,cv,0.89,0,0
32281,2013,9,7,0,132,16,19,1016,SE,1.79,0,0
32282,2013,9,7,1,140,16,18,1016,cv,0.89,0,0
32285,2013,9,7,4,124,15,17,1016,cv,2.68,0,0
32287,2013,9,7,6,113,16,18,1017,NW,0.89,0,0
32288,2013,9,7,7,118,17,19,1017,NW,4.02,0,0
32289,2013,9,7,8,101,17,21,1018,NW,7.15,0,0
32290,2013,9,7,9,101,15,23,1018,NW,10.28,0,0
32293,2013,9,7,12,39,9,27,1017,NE,6.26,0,0
32294,2013,9,7,13,27,9,27,1016,NE,10.28,0,0
32297,2013,9,7,16,26,6,28,1015,SE,1.79,0,0
32298,2013,9,7,17,24,7,28,1015,SE,3.58,0,0
32299,2013,9,7,18,29,10,25,1015,SE,5.37,0,0
32300,2013,9,7,19,31,13,20,1015,cv,0.89,0,0
32303,2013,9,7,22,90,15,19,1017,cv,0.89,0,0
32305,2013,9,8,0,123,14,18,1017,cv,0.89,0,0
32306,2013,9,8,1,126,15,19,1017,cv,1.78,0,0
32308,2013,9,8,3,95,15,17,1017,cv,3.56,0,0
32309,2013,9,8,4,94,14,17,1017,cv,4.01,0,0
32310,2013,9,8,5,47,14,17,1017,NW,1.79,0,0
32314,2013,9,8,9,50,15,21,1018,cv,0.89,0,0
32315,2013,9,8,10,72,16,23,1018,cv,1.78,0,0
32316,2013,9,8,11,225,15,24,1018,cv,2.67,0,0
32317,2013,9,8,12,93,16,24,1017,NE,1.79,0,0
32319,2013,9,8,14,126,16,25,1015,NE,5.37,0,0
32321,2013,9,8,16,119,17,25,1014,cv,1.78,0,0
32322,2013,9,8,17,138,18,25,1014,cv,3.57,0,0
32323,2013,9,8,18,161,18,24,1014,SE,0.89,0,0
32326,2013,9,8,21,159,16,21,1015,NE,0.89,0,0
32327,2013,9,8,22,137,16,22,1015,NW,4.92,0,1
32330,2013,9,9,1,53,16,19,1015,SE,1.79,0,0
32331,2013,9,9,2,57,16,19,1014,cv,0.89,0,1
32332,2013,9,9,3,59,17,20,1014,SE,1.79,0,0
32334,2013,9,9,5,66,17,19,1014,SE,1.79,0,0
32335,2013,9,9,6,70,16,19,1014,SE,4.92,0,1
32337,2013,9,9,8,112,17,19,1014,SE,1.79,0,0
32338,2013,9,9,9,114,17,20,1014,SE,3.58,0,0
32339,2013,9,9,10,138,17,20,1014,cv,0.89,0,0
32340,2013,9,9,11,113,17,22,1014,SE,1.79,0,0
32342,2013,9,9,13,75,14,25,1012,SE,8.5,0,0
32343,2013,9,9,14,70,13,26,1011,SE,11.63,0,0
32344,2013,9,9,15,69,14,25,1011,SE,14.76,0,0
32345,2013,9,9,16,78,14,25,1010,SE,18.78,0,0
32346,2013,9,9,17,80,15,24,1010,SE,21.91,0,0
32347,2013,9,9,18,84,16,23,1010,SE,25.04,0,0
32348,2013,9,9,19,89,16,21,1011,SE,26.83,0,0
32349,2013,9,9,20,99,16,21,1012,SE,28.62,0,0
32350,2013,9,9,21,103,16,21,1012,SE,30.41,0,0
32352,2013,9,9,23,106,16,21,1012,SE,35.33,0,0
32354,2013,9,10,1,104,16,20,1011,SE,38.01,0,0
32355,2013,9,10,2,106,16,19,1011,cv,0.89,0,0
32357,2013,9,10,4,106,16,18,1011,SE,2.68,0,0
32358,2013,9,10,5,114,16,18,1011,cv,0.45,0,0
32359,2013,9,10,6,116,16,18,1011,cv,1.34,0,0
32360,2013,9,10,7,124,17,19,1012,cv,2.23,0,0
32362,2013,9,10,9,102,16,24,1013,NW,4.92,0,0
32363,2013,9,10,10,35,13,26,1013,NW,8.05,0,0
32364,2013,9,10,11,9,9,28,1013,NW,11.18,0,0
32366,2013,9,10,13,15,1,29,1012,NW,19.23,0,0
32368,2013,9,10,15,11,3,30,1011,NW,29.07,0,0
32370,2013,9,10,17,12,1,29,1011,NW,38.01,0,0
32371,2013,9,10,18,13,1,28,1011,NW,42.03,0,0
32373,2013,9,10,20,61,12,20,1012,SE,1.79,0,0
32374,2013,9,10,21,68,14,18,1013,SE,3.58,0,0
32375,2013,9,10,22,97,12,18,1013,cv,0.89,0,0
32379,2013,9,11,2,86,12,16,1014,cv,2.67,0,0
32380,2013,9,11,3,50,11,15,1014,NW,1.79,0,0
32383,2013,9,11,6,26,10,13,1015,NW,3.13,0,0
32384,2013,9,11,7,35,12,15,1015,NW,6.26,0,0
32385,2013,9,11,8,33,13,19,1016,NW,8.05,0,0
32387,2013,9,11,10,92,14,23,1016,cv,0.89,0,0
32388,2013,9,11,11,92,15,24,1016,cv,1.78,0,0
32389,2013,9,11,12,91,14,25,1015,SE,3.13,0,0
32390,2013,9,11,13,90,14,27,1014,SE,4.92,0,0
32393,2013,9,11,16,73,11,29,1012,SE,20.57,0,0
32394,2013,9,11,17,72,12,28,1012,SE,25.49,0,0
32395,2013,9,11,18,87,13,26,1012,SE,28.62,0,0
32396,2013,9,11,19,113,15,25,1013,SE,31.75,0,0
32397,2013,9,11,20,90,15,24,1013,SE,33.54,0,0
32398,2013,9,11,21,80,15,23,1014,SE,35.33,0,0
32399,2013,9,11,22,85,15,22,1014,SE,37.12,0,0
32400,2013,9,11,23,98,15,19,1014,SE,38.01,0,0
32402,2013,9,12,1,109,15,19,1014,SE,40.69,0,0
32403,2013,9,12,2,119,15,19,1013,SE,42.48,0,0
32405,2013,9,12,4,132,14,17,1013,SE,46.06,0,0
32407,2013,9,12,6,151,14,17,1014,SE,1.79,0,0
32409,2013,9,12,8,166,16,20,1014,SE,1.79,0,0
32410,2013,9,12,9,159,16,22,1014,SE,3.58,0,0
32411,2013,9,12,10,163,16,24,1014,cv,1.79,0,0
32413,2013,9,12,12,140,14,27,1012,SE,4.02,0,0
32416,2013,9,12,15,149,15,27,1010,SE,16.99,0,0
32417,2013,9,12,16,160,16,27,1009,NW,1.79,0,0
32418,2013,9,12,17,191,17,24,1009,NW,5.81,0,0
32420,2013,9,12,19,183,18,23,1008,SE,1.79,0,0
32421,2013,9,12,20,198,18,23,1009,SE,4.92,0,1
32424,2013,9,12,23,132,15,21,1008,SE,16.55,0,1
32425,2013,9,13,0,46,15,19,1008,SE,21.47,0,2
32427,2013,9,13,2,69,16,19,1008,SE,1.79,0,0
32431,2013,9,13,6,53,16,19,1007,SE,10.29,0,0
32437,2013,9,13,12,88,17,20,1006,SE,23.71,0,0
32438,2013,9,13,13,104,17,20,1005,SE,25.5,0,0
32442,2013,9,13,17,166,18,21,1004,SE,1.79,0,0
32443,2013,9,13,18,170,18,21,1004,NE,1.79,0,0
32445,2013,9,13,20,198,18,21,1007,NW,7.15,0,0
32446,2013,9,13,21,126,18,20,1005,SE,4.02,0,1
32449,2013,9,14,0,144,18,20,1006,NW,4.02,0,0
32450,2013,9,14,1,151,18,20,1006,cv,0.45,0,0
32451,2013,9,14,2,146,18,20,1006,NE,1.79,0,0
32452,2013,9,14,3,116,18,20,1006,NE,3.58,0,0
32454,2013,9,14,5,121,18,20,1006,NW,1.79,0,0
32457,2013,9,14,8,104,19,22,1008,NW,8.5,0,0
32458,2013,9,14,9,92,19,23,1009,NW,10.29,0,0
32459,2013,9,14,10,91,19,25,1009,SE,1.79,0,0
32462,2013,9,14,13,39,5,32,1008,NW,7.15,0,0
32467,2013,9,14,18,17,4,27,1008,NE,1.79,0,0
32468,2013,9,14,19,32,6,22,1009,NE,3.58,0,0
32469,2013,9,14,20,27,9,20,1010,NE,5.37,0,0
32470,2013,9,14,21,37,11,17,1011,NE,6.26,0,0
32473,2013,9,15,0,52,8,17,1012,NW,8.05,0,0
32474,2013,9,15,1,17,9,15,1012,NW,11.18,0,0
32475,2013,9,15,2,20,7,15,1012,NW,15.2,0,0
32479,2013,9,15,6,8,6,13,1014,NW,11.17,0,0
32480,2013,9,15,7,10,2,17,1015,NE,4.02,0,0
32481,2013,9,15,8,15,2,18,1016,NE,7.15,0,0
32483,2013,9,15,10,12,0,23,1016,cv,1.79,0,0
32484,2013,9,15,11,16,1,24,1016,cv,2.68,0,0
32486,2013,9,15,13,29,2,26,1014,cv,0.89,0,0
32487,2013,9,15,14,28,4,26,1013,SE,3.13,0,0
32488,2013,9,15,15,26,5,26,1012,SE,4.92,0,0
32490,2013,9,15,17,29,7,24,1012,SE,11.18,0,0
32491,2013,9,15,18,28,7,23,1012,SE,12.97,0,0
32494,2013,9,15,21,45,10,21,1013,SE,1.79,0,0
32495,2013,9,15,22,39,11,20,1013,SE,3.58,0,0
32498,2013,9,16,1,26,13,17,1013,cv,0.89,0,0
32501,2013,9,16,4,64,12,15,1013,cv,3.56,0,0
32502,2013,9,16,5,60,12,15,1013,NE,0.89,0,0
32503,2013,9,16,6,75,12,15,1013,NE,1.78,0,0
32504,2013,9,16,7,88,14,16,1013,cv,0.89,0,0
32505,2013,9,16,8,60,12,19,1013,cv,1.78,0,0
32506,2013,9,16,9,62,12,21,1013,cv,2.67,0,0
32508,2013,9,16,11,62,13,23,1012,cv,0.89,0,0
32509,2013,9,16,12,54,12,25,1011,cv,2.68,0,0
32510,2013,9,16,13,58,10,26,1011,SE,4.02,0,0
32511,2013,9,16,14,56,12,26,1010,SE,7.15,0,0
32512,2013,9,16,15,37,11,26,1009,SE,10.28,0,0
32513,2013,9,16,16,37,9,25,1009,SE,13.41,0,0
32514,2013,9,16,17,46,11,24,1009,SE,15.2,0,0
32515,2013,9,16,18,50,13,23,1009,SE,16.99,0,0
32517,2013,9,16,20,64,15,21,1010,SE,20.57,0,0
32518,2013,9,16,21,70,16,20,1011,cv,0.89,0,0
32521,2013,9,17,0,113,15,20,1012,SE,0.89,0,0
32523,2013,9,17,2,117,16,20,1012,cv,1.34,0,0
32525,2013,9,17,4,98,16,20,1012,NW,1.79,0,0
32526,2013,9,17,5,90,16,20,1013,NW,3.58,0,0
32527,2013,9,17,6,87,15,20,1013,cv,0.45,0,0
32528,2013,9,17,7,85,16,20,1014,NW,1.79,0,1
32529,2013,9,17,8,84,16,20,1014,NW,3.58,0,0
32530,2013,9,17,9,84,15,21,1014,NW,6.71,0,0
32532,2013,9,17,11,94,17,21,1015,cv,1.78,0,2
32533,2013,9,17,12,91,17,20,1015,NW,1.79,0,3
32534,2013,9,17,13,97,17,20,1014,NE,3.13,0,4
32535,2013,9,17,14,94,18,20,1014,cv,0.89,0,5
32536,2013,9,17,15,93,18,20,1015,cv,1.78,0,6
32539,2013,9,17,18,102,18,20,1016,cv,0.89,0,0
32540,2013,9,17,19,108,17,19,1016,SE,1.79,0,0
32543,2013,9,17,22,117,18,20,1018,cv,2.67,0,0
32544,2013,9,17,23,116,18,20,1018,cv,3.56,0,0
32545,2013,9,18,0,118,18,20,1018,NW,1.79,0,0
32546,2013,9,18,1,121,18,20,1018,NW,3.58,0,0
32548,2013,9,18,3,128,18,20,1019,NW,6.26,0,0
32549,2013,9,18,4,126,18,20,1019,cv,0.89,0,0
32552,2013,9,18,7,98,18,20,1020,cv,1.78,0,0
32553,2013,9,18,8,104,18,20,1020,cv,2.67,0,1
32554,2013,9,18,9,110,19,21,1021,NW,1.79,0,0
32555,2013,9,18,10,126,19,22,1021,SE,1.79,0,0
32556,2013,9,18,11,151,18,22,1020,SE,4.92,0,0
32559,2013,9,18,14,105,18,24,1019,cv,0.89,0,0
32561,2013,9,18,16,95,17,25,1017,SE,4.92,0,0
32562,2013,9,18,17,90,18,24,1017,NE,1.79,0,0
32563,2013,9,18,18,90,18,23,1017,SE,0.89,0,0
32564,2013,9,18,19,110,18,21,1017,NE,0.89,0,0
32565,2013,9,18,20,119,17,21,1017,SE,1.79,0,0
32566,2013,9,18,21,121,17,21,1017,SE,4.92,0,0
32567,2013,9,18,22,116,16,20,1017,SE,5.81,0,0
32568,2013,9,18,23,106,17,20,1017,SE,7.6,0,0
32570,2013,9,19,1,113,17,20,1016,SE,10.28,0,0
32574,2013,9,19,5,131,17,20,1014,cv,0.45,0,0
32575,2013,9,19,6,128,17,20,1014,NW,1.79,0,0
32576,2013,9,19,7,128,17,20,1014,NW,3.58,0,0
32577,2013,9,19,8,120,17,21,1013,NE,0.89,0,0
32578,2013,9,19,9,125,17,22,1014,NW,1.79,0,0
32579,2013,9,19,10,126,18,21,1014,NW,3.58,0,1
32580,2013,9,19,11,124,18,22,1014,cv,0.89,0,2
32582,2013,9,19,13,108,17,24,1012,SE,1.79,0,0
32586,2013,9,19,17,124,18,25,1011,SE,11.17,0,0
32591,2013,9,19,22,140,18,20,1013,cv,2.67,0,0
32592,2013,9,19,23,138,17,19,1014,SE,0.89,0,0
32594,2013,9,20,1,156,17,19,1014,NW,3.13,0,0
32595,2013,9,20,2,153,17,19,1015,NW,4.02,0,0
32598,2013,9,20,5,114,16,18,1015,NW,14.3,0,0
32599,2013,9,20,6,98,15,17,1016,NW,18.32,0,0
32600,2013,9,20,7,87,16,18,1017,NW,21.45,0,0
32601,2013,9,20,8,59,16,21,1017,NW,24.58,0,0
32602,2013,9,20,9,38,11,23,1017,NE,4.92,0,0
32604,2013,9,20,11,15,7,28,1016,NW,5.81,0,0
32605,2013,9,20,12,7,8,28,1016,NE,4.02,0,0
32606,2013,9,20,13,12,5,27,1015,NE,7.15,0,0
32607,2013,9,20,14,12,7,27,1014,SE,1.79,0,0
32612,2013,9,20,19,49,15,21,1014,SE,0.89,0,0
32613,2013,9,20,20,54,16,21,1015,SE,1.78,0,0
32616,2013,9,20,23,94,16,20,1015,SE,0.89,0,0
32617,2013,9,21,0,89,16,20,1015,NE,0.89,0,0
32619,2013,9,21,2,74,15,19,1015,cv,1.78,0,0
32620,2013,9,21,3,75,15,19,1015,NW,0.89,0,0
32623,2013,9,21,6,34,15,18,1016,cv,0.45,0,0
32624,2013,9,21,7,42,16,18,1016,NW,1.79,0,0
32625,2013,9,21,8,41,15,21,1016,NW,3.58,0,0
32626,2013,9,21,9,39,14,23,1016,cv,0.89,0,0
32627,2013,9,21,10,46,15,25,1017,SE,1.79,0,0
32628,2013,9,21,11,51,14,27,1016,cv,1.79,0,0
32630,2013,9,21,13,56,12,28,1015,SE,6.26,0,0
32632,2013,9,21,15,63,10,28,1014,SE,12.07,0,0
32633,2013,9,21,16,38,10,28,1014,SE,16.09,0,0
32634,2013,9,21,17,37,11,27,1014,SE,17.88,0,0
32635,2013,9,21,18,61,14,25,1014,SE,21.01,0,0
32636,2013,9,21,19,83,13,24,1014,SE,25.93,0,0
32638,2013,9,21,21,36,11,23,1016,SE,34.87,0,0
32640,2013,9,21,23,35,13,19,1015,cv,0.89,0,0
32642,2013,9,22,1,43,13,19,1015,SE,4.92,0,0
32644,2013,9,22,3,42,15,18,1015,cv,1.78,0,0
32645,2013,9,22,4,43,15,18,1015,NE,0.89,0,0
32648,2013,9,22,7,67,16,18,1016,SE,1.79,0,0
32649,2013,9,22,8,72,16,19,1016,cv,0.89,0,0
32653,2013,9,22,12,77,15,22,1015,SE,1.79,0,0
32656,2013,9,22,15,101,15,23,1014,SE,1.79,0,0
32657,2013,9,22,16,111,16,22,1014,cv,0.89,0,0
32662,2013,9,22,21,134,17,20,1014,NE,0.89,0,0
32664,2013,9,22,23,152,17,20,1014,NE,0.89,0,0
32665,2013,9,23,0,161,16,20,1014,cv,0.89,0,1
32666,2013,9,23,1,162,17,20,1013,cv,1.78,0,2
32668,2013,9,23,3,137,17,19,1013,NW,2.68,0,4
32669,2013,9,23,4,110,17,19,1014,NW,6.7,0,5
32670,2013,9,23,5,69,13,17,1014,NW,14.75,0,6
32672,2013,9,23,7,14,10,16,1017,NW,27.71,0,8
32673,2013,9,23,8,10,9,15,1017,NW,31.73,0,9
32676,2013,9,23,11,9,6,17,1019,NW,48.27,0,12
32678,2013,9,23,13,13,7,17,1019,NW,62.13,0,14
32680,2013,9,23,15,13,3,18,1019,NW,75.09,0,0
32682,2013,9,23,17,10,6,17,1020,NW,81.8,0,0
32684,2013,9,23,19,17,7,14,1021,cv,0.89,0,0
32686,2013,9,23,21,23,8,11,1022,NW,1.79,0,0
32687,2013,9,23,22,16,7,11,1022,NW,4.92,0,0
32688,2013,9,23,23,44,7,10,1022,NW,8.94,0,0
32689,2013,9,24,0,30,7,10,1022,NW,12.07,0,0
32690,2013,9,24,1,23,6,10,1022,NW,13.86,0,0
32691,2013,9,24,2,17,6,9,1022,NW,15.65,0,0
32692,2013,9,24,3,10,6,10,1022,NE,0.89,0,0
32693,2013,9,24,4,9,5,8,1023,NW,1.79,0,0
32694,2013,9,24,5,11,4,7,1023,NW,4.92,0,0
32696,2013,9,24,7,11,2,13,1024,NW,4.02,0,0
32697,2013,9,24,8,9,3,14,1024,NW,7.15,0,0
32698,2013,9,24,9,11,1,16,1025,NW,11.17,0,0
32699,2013,9,24,10,11,2,17,1024,NW,15.19,0,0
32701,2013,9,24,12,11,-2,20,1022,NW,21.45,0,0
32703,2013,9,24,14,7,-2,21,1020,NW,28.6,0,0
32705,2013,9,24,16,9,-3,22,1019,NW,35.75,0,0
32707,2013,9,24,18,13,3,17,1019,SE,3.13,0,0
32708,2013,9,24,19,17,5,14,1020,cv,0.89,0,0
32709,2013,9,24,20,31,6,13,1020,cv,1.78,0,0
32715,2013,9,25,2,7,2,11,1022,NE,1.79,0,0
32716,2013,9,25,3,8,2,7,1022,cv,0.89,0,0
32720,2013,9,25,7,27,3,10,1023,SE,0.89,0,0
32721,2013,9,25,8,23,-1,14,1023,NE,1.79,0,0
32722,2013,9,25,9,20,-1,17,1024,cv,0.89,0,0
32723,2013,9,25,10,16,-5,19,1023,NW,4.02,0,0
32724,2013,9,25,11,11,-5,21,1022,NW,7.15,0,0
32725,2013,9,25,12,11,-7,22,1021,NW,12.07,0,0
32726,2013,9,25,13,10,-8,23,1020,NW,16.99,0,0
32727,2013,9,25,14,23,-7,25,1019,NW,21.01,0,0
32730,2013,9,25,17,11,-4,23,1016,SE,17.88,0,0
32731,2013,9,25,18,14,-4,21,1016,SE,23.69,0,0
32732,2013,9,25,19,19,-2,20,1017,SE,28.61,0,0
32740,2013,9,26,3,36,6,9,1018,NW,3.58,0,0
32745,2013,9,26,8,22,6,15,1019,NW,1.79,0,0
32746,2013,9,26,9,20,4,17,1020,SE,1.79,0,0
32747,2013,9,26,10,30,4,19,1020,SE,3.58,0,0
32748,2013,9,26,11,55,4,21,1018,SE,6.71,0,0
32750,2013,9,26,13,55,2,23,1017,cv,1.79,0,0
32755,2013,9,26,18,47,7,19,1014,SE,12.97,0,0
32760,2013,9,26,23,138,8,13,1014,cv,0.89,0,0
32763,2013,9,27,2,146,8,11,1013,NE,0.89,0,0
32764,2013,9,27,3,139,8,10,1013,cv,0.45,0,0
32766,2013,9,27,5,129,8,10,1013,cv,1.79,0,0
32768,2013,9,27,7,137,8,10,1013,NE,0.89,0,0
32769,2013,9,27,8,113,10,13,1013,SE,1.79,0,0
32770,2013,9,27,9,127,9,15,1013,cv,0.89,0,0
32772,2013,9,27,11,159,9,20,1012,SE,1.79,0,0
32773,2013,9,27,12,161,8,21,1011,SE,3.58,0,0
32775,2013,9,27,14,202,7,23,1010,SE,9.84,0,0
32777,2013,9,27,16,229,9,23,1009,SE,14.76,0,0
32780,2013,9,27,19,281,12,17,1010,SE,19.23,0,0
32781,2013,9,27,20,292,11,18,1010,SE,21.02,0,0
32782,2013,9,27,21,298,11,17,1010,cv,0.89,0,0
32783,2013,9,27,22,266,11,15,1011,cv,1.78,0,0
32784,2013,9,27,23,250,11,16,1011,SE,3.13,0,0
32788,2013,9,28,3,210,9,13,1010,SE,1.79,0,0
32789,2013,9,28,4,217,9,13,1010,SE,3.58,0,0
32790,2013,9,28,5,226,9,12,1010,SE,4.47,0,0
32792,2013,9,28,7,238,9,12,1011,SE,0.89,0,0
32793,2013,9,28,8,253,10,14,1011,cv,0.89,0,0
32794,2013,9,28,9,269,10,15,1012,SE,1.79,0,0
32795,2013,9,28,10,272,9,17,1012,SE,3.58,0,0
32796,2013,9,28,11,273,9,18,1011,SE,5.37,0,0
32799,2013,9,28,14,213,10,20,1010,cv,1.79,0,0
32801,2013,9,28,16,234,10,20,1010,SE,4.92,0,0
32804,2013,9,28,19,262,12,16,1011,cv,2.67,0,0
32805,2013,9,28,20,274,12,15,1012,cv,3.56,0,0
32806,2013,9,28,21,283,12,15,1013,NE,1.79,0,0
32807,2013,9,28,22,272,11,14,1013,cv,0.89,0,0
32808,2013,9,28,23,286,12,15,1014,NE,1.79,0,0
32809,2013,9,29,0,289,11,14,1013,NW,0.89,0,0
32810,2013,9,29,1,280,11,14,1014,NW,4.02,0,0
32811,2013,9,29,2,286,11,14,1014,NW,5.81,0,0
32812,2013,9,29,3,284,12,15,1014,NW,7.6,0,0
32813,2013,9,29,4,259,12,15,1014,NW,9.39,0,0
32814,2013,9,29,5,233,13,16,1015,NW,11.18,0,0
32815,2013,9,29,6,226,13,16,1015,NW,12.07,0,0
32816,2013,9,29,7,232,13,16,1016,NW,12.96,0,0
32818,2013,9,29,9,221,13,17,1018,NW,16.54,0,0
32820,2013,9,29,11,204,13,18,1019,NW,21.46,0,0
32822,2013,9,29,13,228,13,19,1018,NW,26.38,0,0
32824,2013,9,29,15,210,13,20,1018,NW,32.64,0,0
32825,2013,9,29,16,212,13,20,1018,NW,35.77,0,0
32826,2013,9,29,17,219,13,19,1018,NW,38.9,0,0
32827,2013,9,29,18,213,13,18,1018,cv,0.89,0,0
32828,2013,9,29,19,221,13,19,1018,NW,3.13,0,0
32829,2013,9,29,20,208,14,18,1019,NW,4.92,0,0
32833,2013,9,30,0,210,14,17,1019,cv,3.12,0,0
32838,2013,9,30,5,202,15,18,1019,cv,0.89,0,0
32839,2013,9,30,6,122,15,17,1019,SE,0.89,0,0
32840,2013,9,30,7,100,15,18,1020,SE,2.68,0,0
32843,2013,9,30,10,127,15,20,1020,SE,8.49,0,0
32845,2013,9,30,12,125,15,22,1019,SE,14.75,0,0
32846,2013,9,30,13,114,14,22,1018,SE,18.77,0,0
32847,2013,9,30,14,102,13,23,1018,SE,21.9,0,0
32848,2013,9,30,15,103,13,22,1017,SE,25.03,0,0
32849,2013,9,30,16,84,13,22,1017,SE,26.82,0,0
32850,2013,9,30,17,92,14,21,1017,cv,0.89,0,0
32851,2013,9,30,18,93,15,19,1017,cv,1.78,0,0
32853,2013,9,30,20,164,15,18,1017,NE,1.79,0,0
32854,2013,9,30,21,200,14,17,1017,NE,2.68,0,0
32856,2013,9,30,23,188,15,18,1017,cv,1.78,0,0
32857,2013,10,1,0,173,15,18,1017,SE,0.89,0,0
32861,2013,10,1,4,147,15,18,1015,NE,0.89,0,0
32862,2013,10,1,5,136,15,18,1015,NW,0.89,0,0
32865,2013,10,1,8,131,16,18,1016,NW,4.92,0,3
32866,2013,10,1,9,115,15,18,1016,NW,8.94,0,4
32869,2013,10,1,12,27,14,17,1017,NE,3.13,0,7
32871,2013,10,1,14,16,11,21,1015,NE,4.92,0,0
32872,2013,10,1,15,10,10,22,1015,NE,8.94,0,0
32874,2013,10,1,17,12,10,22,1016,NE,13.86,0,0
32875,2013,10,1,18,13,11,19,1017,cv,0.89,0,0
32876,2013,10,1,19,26,12,16,1018,cv,1.78,0,0
32878,2013,10,1,21,50,13,15,1020,SE,4.92,0,0
32881,2013,10,2,0,34,11,14,1021,SE,1.79,0,0
32882,2013,10,2,1,36,12,15,1021,SE,4.92,0,0
32883,2013,10,2,2,37,10,13,1022,cv,1.79,0,0
32884,2013,10,2,3,37,9,13,1022,cv,2.68,0,0
32885,2013,10,2,4,24,7,10,1022,NW,1.79,0,0
32887,2013,10,2,6,9,8,10,1023,NW,0.89,0,0
32889,2013,10,2,8,13,10,15,1024,NW,6.7,0,0
32891,2013,10,2,10,7,-1,20,1024,NW,17.43,0,0
32892,2013,10,2,11,5,-2,20,1023,NW,22.35,0,0
32893,2013,10,2,12,6,-3,22,1022,NW,25.48,0,0
32897,2013,10,2,16,8,-4,23,1018,SE,3.13,0,0
32898,2013,10,2,17,13,-2,21,1018,SE,7.15,0,0
32899,2013,10,2,18,16,0,19,1017,SE,11.17,0,0
32900,2013,10,2,19,21,0,19,1017,SE,15.19,0,0
32901,2013,10,2,20,27,4,15,1018,cv,0.89,0,0
32903,2013,10,2,22,46,7,12,1018,cv,2.67,0,0
32904,2013,10,2,23,41,7,12,1018,cv,3.56,0,0
32905,2013,10,3,0,43,6,10,1018,NE,1.79,0,0
32906,2013,10,3,1,42,6,10,1018,NE,3.58,0,0
32907,2013,10,3,2,60,7,10,1018,NE,5.37,0,0
32911,2013,10,3,6,36,6,8,1019,cv,1.34,0,0
32912,2013,10,3,7,36,7,9,1019,cv,2.23,0,0
32913,2013,10,3,8,45,7,13,1020,NE,1.79,0,0
32914,2013,10,3,9,48,6,16,1021,cv,1.79,0,0
32916,2013,10,3,11,94,6,19,1020,SE,7.15,0,0
32917,2013,10,3,12,96,6,19,1019,SE,11.17,0,0
32920,2013,10,3,15,81,9,21,1017,SE,22.34,0,0
32921,2013,10,3,16,71,10,21,1016,SE,24.13,0,0
32922,2013,10,3,17,65,10,20,1016,cv,0.89,0,0
32926,2013,10,3,21,57,10,16,1017,SE,12.07,0,0
32928,2013,10,3,23,42,10,14,1016,SE,1.79,0,0
32929,2013,10,4,0,40,9,13,1016,cv,0.89,0,0
32930,2013,10,4,1,47,11,14,1016,NE,0.89,0,0
32932,2013,10,4,3,55,11,14,1015,cv,1.34,0,0
32934,2013,10,4,5,67,10,12,1014,NE,0.89,0,0
32936,2013,10,4,7,75,10,12,1014,cv,0.89,0,0
32939,2013,10,4,10,119,10,17,1015,SE,6.71,0,0
32941,2013,10,4,12,139,10,19,1014,SE,1.79,0,0
32942,2013,10,4,13,159,11,21,1013,SE,3.58,0,0
32948,2013,10,4,19,214,13,17,1013,cv,0.89,0,0
32952,2013,10,4,23,403,12,14,1015,cv,1.78,0,0
32953,2013,10,5,0,393,12,14,1015,NE,1.79,0,0
32954,2013,10,5,1,395,12,14,1016,NE,2.68,0,0
32957,2013,10,5,4,319,11,13,1016,cv,1.34,0,0
32959,2013,10,5,6,290,10,11,1018,NW,1.79,0,0
32960,2013,10,5,7,294,10,12,1018,cv,0.89,0,0
32962,2013,10,5,9,322,13,16,1020,cv,0.89,0,0
32963,2013,10,5,10,308,12,19,1020,cv,1.78,0,0
32965,2013,10,5,12,296,11,21,1020,SE,3.58,0,0
32968,2013,10,5,15,250,12,24,1019,SE,12.52,0,0
32969,2013,10,5,16,229,12,24,1020,SE,14.31,0,0
32971,2013,10,5,18,255,13,19,1020,cv,0.89,0,0
32972,2013,10,5,19,316,14,18,1021,SE,0.89,0,0
32973,2013,10,5,20,342,13,16,1022,NE,0.89,0,0
32976,2013,10,5,23,324,12,14,1023,NE,1.78,0,0
32977,2013,10,6,0,353,12,15,1023,SE,0.89,0,0
32978,2013,10,6,1,365,12,14,1023,cv,0.89,0,0
32980,2013,10,6,3,278,12,13,1023,cv,1.79,0,0
32983,2013,10,6,6,252,10,12,1023,cv,0.89,0,0
32984,2013,10,6,7,197,12,14,1024,SE,0.89,0,0
32985,2013,10,6,8,260,12,14,1024,cv,0.89,0,0
32986,2013,10,6,9,229,13,15,1024,cv,1.78,0,1
32988,2013,10,6,11,147,14,16,1024,cv,3.56,0,0
32989,2013,10,6,12,152,14,17,1024,NW,1.79,0,0
32991,2013,10,6,14,168,14,20,1022,cv,2.68,0,0
32992,2013,10,6,15,183,14,21,1021,cv,3.57,0,0
32994,2013,10,6,17,185,14,21,1020,cv,4.91,0,0
